customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_tickets,payment_method,churn
CUST_07380,58,82.29,4779.48,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07381,27,46.36,1408.39,Month-to-month,No,1,Electronic check,1
CUST_07382,34,69.05,2441.4,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_07383,6,27.06,181.87,Two year,No,1,Bank transfer (automatic),0
CUST_07384,26,50.03,1295.76,Month-to-month,No,2,Credit card (automatic),0
CUST_07385,34,63.82,1994.29,Month-to-month,DSL,1,Credit card (automatic),0
CUST_07386,56,44.95,2775.07,One year,DSL,0,Electronic check,0
CUST_07387,66,94.15,5617.47,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_07388,48,85.54,4675.53,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07389,10,59.4,668.07,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_07390,15,42.09,608.8,Month-to-month,No,3,Electronic check,1
CUST_07391,39,64.32,2782.3,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_07392,32,49.75,1787.46,Month-to-month,DSL,1,Electronic check,0
CUST_07393,68,66.07,4327.1,Month-to-month,Fiber optic,1,Electronic check,0
CUST_07394,14,41.76,652.98,One year,DSL,1,Credit card (automatic),0
CUST_07395,42,50.12,2212.23,Two year,Fiber optic,2,Electronic check,0
CUST_07396,57,82.29,4431.58,Two year,No,1,Electronic check,0
CUST_07397,32,60.43,1912.6,Month-to-month,DSL,0,Credit card (automatic),1
CUST_07398,18,63.89,1294.46,Month-to-month,No,2,Mailed check,0
CUST_07399,10,39.15,407.82,Two year,No,0,Bank transfer (automatic),0
CUST_07400,45,60.54,2845.09,One year,DSL,1,Credit card (automatic),0
CUST_07401,46,59.53,2924.68,Month-to-month,No,0,Mailed check,0
CUST_07402,53,77.87,4433.02,Month-to-month,Fiber optic,2,Electronic check,0
CUST_07403,61,91.35,5299.73,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_07404,72,104.78,8000.0,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_07405,14,35.19,505.65,Month-to-month,DSL,0,Electronic check,1
CUST_07406,32,66.89,2445.11,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_07407,24,47.01,1146.62,Two year,DSL,2,Mailed check,0
CUST_07408,63,85.14,4871.41,One year,DSL,1,Electronic check,0
CUST_07409,9,28.01,219.48,One year,No,0,Electronic check,0
CUST_07410,48,66.33,3363.15,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_07411,23,38.04,891.42,One year,Fiber optic,1,Electronic check,0
CUST_07412,1,18.0,50.0,One year,No,2,Electronic check,0
CUST_07413,44,49.74,2418.97,Month-to-month,DSL,1,Credit card (automatic),0
CUST_07414,29,59.7,1668.16,One year,DSL,1,Mailed check,0
CUST_07415,50,60.63,3479.98,One year,Fiber optic,2,Credit card (automatic),1
CUST_07416,29,44.11,1412.8,Two year,Fiber optic,0,Credit card (automatic),0
CUST_07417,14,51.38,626.81,Month-to-month,DSL,1,Mailed check,1
CUST_07418,9,50.14,429.33,Two year,Fiber optic,1,Mailed check,0
CUST_07419,14,24.45,357.68,Month-to-month,DSL,0,Electronic check,0
CUST_07420,32,21.8,602.12,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07421,20,31.36,587.45,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07422,9,39.11,357.43,Month-to-month,Fiber optic,1,Mailed check,0
CUST_07423,23,60.45,1581.51,Month-to-month,DSL,2,Mailed check,1
CUST_07424,61,64.14,4345.95,Month-to-month,DSL,1,Credit card (automatic),0
CUST_07425,61,61.6,3233.74,One year,No,2,Electronic check,0
CUST_07426,27,40.21,1180.81,Month-to-month,No,1,Mailed check,0
CUST_07427,38,49.17,1670.84,Two year,Fiber optic,0,Electronic check,0
CUST_07428,14,65.75,1037.01,Month-to-month,DSL,1,Electronic check,1
CUST_07429,30,72.82,2292.74,One year,Fiber optic,5,Credit card (automatic),0
CUST_07430,44,76.98,3025.98,Two year,DSL,2,Bank transfer (automatic),0
CUST_07431,2,44.3,101.48,Two year,DSL,1,Mailed check,0
CUST_07432,62,69.21,3786.57,One year,DSL,0,Bank transfer (automatic),0
CUST_07433,66,88.01,5281.61,One year,DSL,2,Mailed check,0
CUST_07434,68,95.94,5692.32,Month-to-month,DSL,3,Credit card (automatic),0
CUST_07435,16,45.08,693.85,Month-to-month,DSL,0,Mailed check,0
CUST_07436,65,79.96,4689.19,Month-to-month,No,1,Bank transfer (automatic),0
CUST_07437,9,44.73,461.96,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07438,64,89.44,5784.19,Month-to-month,Fiber optic,0,Mailed check,1
CUST_07439,10,34.1,369.29,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_07440,26,68.41,1670.55,Two year,No,3,Electronic check,0
CUST_07441,69,98.37,6304.4,Two year,DSL,3,Bank transfer (automatic),0
CUST_07442,37,91.04,3361.24,Two year,DSL,1,Bank transfer (automatic),1
CUST_07443,16,53.05,919.51,One year,Fiber optic,1,Electronic check,0
CUST_07444,27,55.73,1563.45,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_07445,24,41.87,998.77,Month-to-month,No,1,Electronic check,0
CUST_07446,67,70.69,4228.74,One year,Fiber optic,1,Credit card (automatic),0
CUST_07447,30,55.33,1658.26,One year,DSL,0,Mailed check,0
CUST_07448,7,18.0,131.32,Month-to-month,DSL,1,Electronic check,1
CUST_07449,12,63.09,658.19,Month-to-month,Fiber optic,2,Electronic check,1
CUST_07450,40,32.29,1340.05,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_07451,1,18.0,50.0,Month-to-month,DSL,0,Bank transfer (automatic),1
CUST_07452,18,55.9,917.38,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_07453,44,59.78,2417.11,Month-to-month,No,0,Mailed check,0
CUST_07454,62,81.3,4957.2,One year,DSL,1,Electronic check,0
CUST_07455,7,26.85,200.27,Two year,DSL,1,Credit card (automatic),0
CUST_07456,25,43.47,1081.79,Month-to-month,No,0,Credit card (automatic),0
CUST_07457,29,65.41,1697.24,One year,Fiber optic,2,Mailed check,0
CUST_07458,63,65.41,4402.42,Two year,Fiber optic,0,Credit card (automatic),0
CUST_07459,57,71.96,4138.74,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_07460,67,83.16,6019.35,One year,DSL,1,Bank transfer (automatic),0
CUST_07461,45,75.75,3165.17,Month-to-month,No,4,Bank transfer (automatic),0
CUST_07462,13,44.41,660.98,One year,DSL,0,Electronic check,0
CUST_07463,68,89.41,5460.18,Month-to-month,No,1,Electronic check,0
CUST_07464,55,67.74,4245.78,Two year,DSL,0,Bank transfer (automatic),0
CUST_07465,48,56.43,2373.95,Two year,Fiber optic,3,Credit card (automatic),0
CUST_07466,26,59.98,1448.68,Month-to-month,Fiber optic,0,Mailed check,0
CUST_07467,58,60.32,3121.2,Month-to-month,DSL,0,Electronic check,0
CUST_07468,30,74.81,2462.76,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07469,24,47.56,1208.64,One year,Fiber optic,3,Mailed check,0
CUST_07470,20,44.05,883.52,One year,DSL,0,Bank transfer (automatic),1
CUST_07471,48,71.03,3858.6,Month-to-month,No,0,Electronic check,0
CUST_07472,45,67.64,2749.86,Two year,DSL,2,Electronic check,0
CUST_07473,17,51.34,836.9,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_07474,25,41.61,887.2,Month-to-month,Fiber optic,0,Electronic check,0
CUST_07475,17,70.27,1166.52,Month-to-month,Fiber optic,2,Mailed check,1
CUST_07476,54,70.63,3300.19,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07477,25,48.1,1099.55,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07478,57,78.03,4041.75,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07479,17,52.19,904.61,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07480,29,61.89,1681.12,Two year,Fiber optic,2,Mailed check,0
CUST_07481,2,28.8,50.38,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_07482,1,18.0,50.0,Two year,DSL,0,Bank transfer (automatic),0
CUST_07483,3,54.76,147.87,One year,DSL,3,Electronic check,0
CUST_07484,5,37.7,173.13,One year,Fiber optic,1,Electronic check,0
CUST_07485,67,73.26,4989.52,Month-to-month,No,0,Electronic check,0
CUST_07486,20,49.42,1129.99,One year,DSL,1,Credit card (automatic),0
CUST_07487,39,72.89,3117.65,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07488,69,93.28,7048.73,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_07489,36,81.92,3085.37,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07490,29,72.19,1966.22,Month-to-month,Fiber optic,3,Credit card (automatic),0
CUST_07491,53,48.75,2652.17,Two year,Fiber optic,1,Credit card (automatic),0
CUST_07492,54,83.33,4902.07,Two year,Fiber optic,0,Electronic check,0
CUST_07493,8,19.48,140.86,One year,Fiber optic,2,Mailed check,0
CUST_07494,68,100.11,7738.14,Month-to-month,DSL,1,Mailed check,0
CUST_07495,9,42.82,421.43,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_07496,25,69.66,1780.18,One year,DSL,1,Mailed check,0
CUST_07497,69,90.01,6190.06,Month-to-month,No,1,Electronic check,0
CUST_07498,41,65.73,2895.48,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_07499,41,72.66,3388.8,One year,DSL,0,Bank transfer (automatic),0
CUST_07500,62,64.98,3728.96,Month-to-month,DSL,1,Mailed check,0
CUST_07501,33,51.88,1502.11,Month-to-month,Fiber optic,0,Mailed check,0
CUST_07502,45,58.24,2728.79,One year,No,0,Electronic check,0
CUST_07503,40,51.85,1980.34,Month-to-month,DSL,0,Mailed check,0
CUST_07504,9,34.35,289.41,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_07505,22,44.5,960.0,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_07506,56,82.92,4809.17,One year,Fiber optic,1,Credit card (automatic),0
CUST_07507,24,62.05,1351.03,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_07508,66,74.38,4861.98,Two year,DSL,0,Credit card (automatic),0
CUST_07509,70,85.59,5931.98,One year,Fiber optic,2,Mailed check,0
CUST_07510,56,40.45,2078.19,One year,DSL,1,Electronic check,0
CUST_07511,1,47.87,50.0,One year,No,1,Credit card (automatic),1
CUST_07512,55,57.2,2868.38,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_07513,71,92.07,5607.07,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_07514,55,77.01,3644.8,One year,DSL,1,Bank transfer (automatic),0
CUST_07515,46,91.68,4311.12,One year,Fiber optic,4,Mailed check,0
CUST_07516,45,50.45,2603.78,Month-to-month,DSL,0,Electronic check,0
CUST_07517,36,65.19,2227.03,Two year,Fiber optic,1,Mailed check,0
CUST_07518,18,67.94,1345.5,One year,DSL,2,Bank transfer (automatic),0
CUST_07519,35,55.79,1891.75,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_07520,66,76.29,5275.62,Month-to-month,No,2,Credit card (automatic),1
CUST_07521,7,18.0,125.13,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07522,10,55.37,633.75,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07523,63,79.13,5186.98,Month-to-month,Fiber optic,2,Electronic check,1
CUST_07524,60,74.61,4559.05,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07525,37,98.44,3477.41,Month-to-month,No,3,Credit card (automatic),0
CUST_07526,26,56.88,1618.31,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07527,8,49.65,456.26,One year,No,1,Bank transfer (automatic),0
CUST_07528,49,88.4,4038.2,One year,No,1,Credit card (automatic),0
CUST_07529,39,41.98,1456.14,Month-to-month,Fiber optic,1,Electronic check,0
CUST_07530,58,89.82,5946.24,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_07531,27,75.65,2170.23,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_07532,58,84.05,4229.46,Month-to-month,Fiber optic,4,Electronic check,0
CUST_07533,69,89.22,5608.71,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_07534,12,46.21,597.56,Month-to-month,DSL,0,Electronic check,1
CUST_07535,56,65.81,4143.04,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_07536,44,84.67,3239.02,Two year,Fiber optic,3,Electronic check,0
CUST_07537,30,50.38,1337.3,Month-to-month,Fiber optic,2,Electronic check,1
CUST_07538,16,77.9,1108.34,Two year,DSL,2,Bank transfer (automatic),0
CUST_07539,12,36.54,495.12,Month-to-month,Fiber optic,0,Mailed check,1
CUST_07540,9,43.51,442.16,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07541,20,30.47,632.05,Two year,No,2,Credit card (automatic),0
CUST_07542,37,63.85,2300.64,Month-to-month,DSL,1,Electronic check,0
CUST_07543,39,70.84,2812.24,One year,DSL,0,Bank transfer (automatic),0
CUST_07544,72,85.36,6413.91,Two year,DSL,3,Bank transfer (automatic),0
CUST_07545,54,75.43,4499.01,One year,Fiber optic,3,Electronic check,0
CUST_07546,71,73.27,5468.21,Month-to-month,DSL,0,Credit card (automatic),0
CUST_07547,55,59.65,3459.1,Month-to-month,DSL,1,Mailed check,1
CUST_07548,42,56.56,2712.04,Month-to-month,Fiber optic,3,Electronic check,1
CUST_07549,59,93.55,4966.06,Month-to-month,Fiber optic,2,Mailed check,0
CUST_07550,56,54.61,3290.9,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_07551,59,50.8,3396.58,Two year,Fiber optic,0,Electronic check,0
CUST_07552,18,46.51,757.41,One year,DSL,3,Electronic check,0
CUST_07553,53,68.0,3468.77,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_07554,17,45.56,744.74,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07555,23,41.75,1063.46,One year,DSL,2,Electronic check,0
CUST_07556,51,58.74,3081.25,Two year,DSL,0,Mailed check,0
CUST_07557,37,61.09,2347.48,Month-to-month,No,0,Electronic check,0
CUST_07558,57,81.45,4783.78,Month-to-month,No,0,Electronic check,0
CUST_07559,52,81.52,4161.77,Two year,DSL,0,Bank transfer (automatic),0
CUST_07560,54,78.45,3832.36,Two year,Fiber optic,1,Electronic check,0
CUST_07561,11,18.0,171.0,Two year,DSL,0,Electronic check,0
CUST_07562,8,34.4,256.99,Month-to-month,No,3,Electronic check,0
CUST_07563,18,58.95,1213.88,Month-to-month,No,1,Bank transfer (automatic),0
CUST_07564,26,67.05,1908.58,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07565,60,80.95,4432.47,Month-to-month,Fiber optic,2,Mailed check,1
CUST_07566,4,35.09,131.24,Two year,Fiber optic,2,Bank transfer (automatic),0
CUST_07567,39,44.19,1735.66,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_07568,57,92.14,5510.32,One year,Fiber optic,1,Electronic check,1
CUST_07569,27,33.9,797.31,Two year,DSL,0,Electronic check,0
CUST_07570,23,66.94,1338.87,Two year,Fiber optic,0,Electronic check,0
CUST_07571,15,45.02,704.26,One year,Fiber optic,2,Credit card (automatic),0
CUST_07572,31,39.48,1262.57,Two year,DSL,0,Electronic check,0
CUST_07573,45,62.1,2835.68,Month-to-month,Fiber optic,5,Electronic check,1
CUST_07574,42,55.35,2198.49,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_07575,62,77.59,4793.66,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_07576,1,26.47,50.0,Two year,Fiber optic,1,Credit card (automatic),0
CUST_07577,22,42.66,862.91,Two year,No,0,Mailed check,0
CUST_07578,26,66.93,1495.56,Month-to-month,DSL,1,Electronic check,1
CUST_07579,29,60.13,1739.74,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_07580,53,74.24,4174.22,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_07581,8,45.1,327.99,Month-to-month,DSL,0,Credit card (automatic),1
CUST_07582,21,35.3,710.85,Two year,No,1,Bank transfer (automatic),0
CUST_07583,4,41.26,156.14,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07584,42,71.43,3294.36,One year,DSL,1,Electronic check,0
CUST_07585,70,108.0,8000.0,One year,DSL,2,Credit card (automatic),0
CUST_07586,71,65.35,4646.22,Month-to-month,No,0,Bank transfer (automatic),0
CUST_07587,4,18.0,69.78,Month-to-month,No,0,Electronic check,1
CUST_07588,9,26.98,251.93,Two year,DSL,1,Mailed check,0
CUST_07589,42,68.84,3305.76,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_07590,20,52.69,1131.88,Month-to-month,DSL,2,Electronic check,0
CUST_07591,17,54.41,805.86,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_07592,50,48.72,2377.67,Two year,Fiber optic,2,Bank transfer (automatic),0
CUST_07593,23,65.57,1370.74,Two year,DSL,1,Electronic check,0
CUST_07594,44,63.02,2486.65,Two year,Fiber optic,0,Credit card (automatic),0
CUST_07595,3,38.53,121.88,One year,No,1,Credit card (automatic),0
CUST_07596,71,95.24,7250.25,Two year,DSL,2,Electronic check,0
CUST_07597,7,41.07,286.25,Month-to-month,DSL,4,Mailed check,1
CUST_07598,3,38.12,112.65,One year,No,1,Credit card (automatic),0
CUST_07599,31,64.21,1908.8,Month-to-month,DSL,3,Mailed check,1
CUST_07600,64,81.46,5914.51,One year,Fiber optic,1,Credit card (automatic),0
CUST_07601,46,81.22,3489.85,Two year,Fiber optic,3,Electronic check,0
CUST_07602,36,57.07,1878.51,Two year,DSL,1,Bank transfer (automatic),0
CUST_07603,20,33.67,763.29,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_07604,17,45.42,786.08,One year,DSL,2,Mailed check,0
CUST_07605,48,87.4,3730.36,Two year,DSL,1,Bank transfer (automatic),0
CUST_07606,37,70.46,2840.37,Two year,Fiber optic,5,Electronic check,0
CUST_07607,45,62.13,2894.55,One year,No,0,Electronic check,0
CUST_07608,30,72.51,2373.22,Month-to-month,DSL,3,Electronic check,1
CUST_07609,22,68.03,1542.37,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07610,13,32.33,466.16,Two year,Fiber optic,0,Electronic check,0
CUST_07611,22,32.37,762.62,One year,DSL,1,Mailed check,1
CUST_07612,16,50.37,849.99,One year,Fiber optic,1,Electronic check,0
CUST_07613,36,44.05,1755.52,One year,DSL,0,Electronic check,0
CUST_07614,21,49.84,977.34,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07615,58,92.17,4670.09,Month-to-month,DSL,3,Credit card (automatic),0
CUST_07616,40,51.25,1769.15,Two year,Fiber optic,0,Electronic check,0
CUST_07617,23,49.14,1024.87,Month-to-month,No,2,Bank transfer (automatic),0
CUST_07618,6,44.13,261.75,One year,DSL,1,Electronic check,0
CUST_07619,9,49.81,382.07,One year,No,1,Electronic check,0
CUST_07620,7,35.63,261.97,Two year,DSL,1,Mailed check,0
CUST_07621,24,46.22,1259.96,Month-to-month,DSL,0,Mailed check,1
CUST_07622,24,35.21,824.92,One year,DSL,1,Bank transfer (automatic),0
CUST_07623,4,29.62,120.11,Month-to-month,No,0,Bank transfer (automatic),0
CUST_07624,51,65.6,3804.88,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07625,39,66.14,2286.03,Month-to-month,No,2,Electronic check,0
CUST_07626,71,98.82,6799.81,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_07627,64,62.69,4598.14,Two year,Fiber optic,0,Electronic check,0
CUST_07628,1,39.9,50.0,Two year,No,0,Credit card (automatic),0
CUST_07629,51,77.14,4383.72,Month-to-month,No,2,Bank transfer (automatic),1
CUST_07630,71,94.98,6555.55,Two year,Fiber optic,3,Electronic check,0
CUST_07631,58,65.48,3816.92,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07632,50,86.35,4737.83,One year,No,4,Mailed check,0
CUST_07633,11,64.36,810.94,Two year,DSL,1,Bank transfer (automatic),0
CUST_07634,65,59.93,3342.26,One year,No,3,Credit card (automatic),0
CUST_07635,60,54.03,3094.11,Month-to-month,No,1,Electronic check,0
CUST_07636,39,54.08,1977.43,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_07637,67,87.02,5761.28,Month-to-month,DSL,1,Electronic check,0
CUST_07638,34,67.97,2072.35,Two year,DSL,1,Electronic check,0
CUST_07639,39,70.63,2604.4,One year,No,2,Bank transfer (automatic),0
CUST_07640,57,50.97,3008.01,Month-to-month,No,0,Credit card (automatic),0
CUST_07641,52,78.49,4452.32,Month-to-month,Fiber optic,1,Mailed check,0
CUST_07642,40,68.43,3115.78,Two year,No,3,Credit card (automatic),0
CUST_07643,57,81.22,4296.02,Month-to-month,Fiber optic,0,Mailed check,0
CUST_07644,65,72.89,5412.71,One year,No,1,Credit card (automatic),0
CUST_07645,47,48.72,2154.29,One year,DSL,1,Credit card (automatic),0
CUST_07646,65,85.09,6239.09,Month-to-month,DSL,3,Bank transfer (automatic),0
CUST_07647,30,54.89,1769.2,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07648,39,60.8,2308.46,Month-to-month,DSL,0,Mailed check,0
CUST_07649,47,67.3,3612.72,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_07650,42,55.76,2011.22,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_07651,13,38.32,540.64,Two year,DSL,1,Electronic check,0
CUST_07652,33,73.68,2558.08,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_07653,10,81.63,715.97,Month-to-month,DSL,4,Bank transfer (automatic),1
CUST_07654,50,88.11,4120.82,Month-to-month,No,4,Bank transfer (automatic),0
CUST_07655,58,106.2,6064.38,Month-to-month,DSL,5,Bank transfer (automatic),1
CUST_07656,50,65.27,3011.19,One year,Fiber optic,2,Mailed check,0
CUST_07657,63,100.64,7164.93,One year,Fiber optic,2,Mailed check,0
CUST_07658,47,67.41,2839.85,One year,Fiber optic,2,Electronic check,0
CUST_07659,28,36.7,1045.8,Month-to-month,DSL,1,Credit card (automatic),0
CUST_07660,5,47.33,240.0,One year,DSL,1,Bank transfer (automatic),0
CUST_07661,3,28.48,86.3,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_07662,70,97.73,6098.39,Two year,DSL,0,Electronic check,0
CUST_07663,57,80.52,4577.06,One year,DSL,0,Credit card (automatic),0
CUST_07664,25,38.48,1083.3,Two year,Fiber optic,2,Mailed check,0
CUST_07665,69,86.92,5473.75,Month-to-month,DSL,1,Mailed check,1
CUST_07666,18,37.64,590.97,Month-to-month,DSL,2,Credit card (automatic),0
CUST_07667,56,89.47,5684.93,One year,DSL,1,Bank transfer (automatic),0
CUST_07668,16,43.33,781.22,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_07669,52,63.2,3342.88,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_07670,5,18.0,100.44,Month-to-month,Fiber optic,1,Electronic check,1
CUST_07671,50,83.49,4768.64,Two year,Fiber optic,1,Mailed check,0
CUST_07672,33,47.29,1407.64,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_07673,42,59.96,2305.38,Two year,Fiber optic,1,Mailed check,0
CUST_07674,3,42.21,127.92,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_07675,27,44.99,1289.03,Month-to-month,Fiber optic,2,Electronic check,0
CUST_07676,12,25.38,333.05,Month-to-month,DSL,2,Mailed check,1
CUST_07677,45,81.32,3650.87,Month-to-month,,4,Credit card (automatic),0
CUST_07678,1,32.63,50.0,Two year,Fiber optic,4,Credit card (automatic),0
CUST_07679,66,81.38,4681.28,Two year,Fiber optic,1,Electronic check,0
CUST_07680,13,29.52,422.5,Two year,Fiber optic,1,Electronic check,0
CUST_07681,38,43.59,1687.67,Two year,No,1,Electronic check,0
CUST_07682,72,71.9,4483.73,One year,Fiber optic,2,Electronic check,0
CUST_07683,30,63.71,2023.21,Month-to-month,Fiber optic,3,Credit card (automatic),1
CUST_07684,39,69.36,2810.77,Two year,No,0,Mailed check,0
CUST_07685,70,97.24,6654.66,Month-to-month,Fiber optic,1,Electronic check,0
CUST_07686,5,29.3,162.26,Two year,Fiber optic,0,Credit card (automatic),0
CUST_07687,41,79.4,3053.06,Month-to-month,DSL,1,Credit card (automatic),0
CUST_07688,41,55.87,2467.21,One year,DSL,1,Mailed check,0
CUST_07689,53,81.73,4110.77,Month-to-month,No,1,Credit card (automatic),1
CUST_07690,44,63.29,2832.77,Month-to-month,DSL,2,Mailed check,1
CUST_07691,35,53.29,2142.61,Month-to-month,DSL,2,Electronic check,0
CUST_07692,40,80.22,3317.27,Month-to-month,DSL,3,Credit card (automatic),0
CUST_07693,21,46.99,1005.39,Month-to-month,No,0,Electronic check,0
CUST_07694,25,57.05,1456.76,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_07695,69,71.34,5211.29,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_07696,48,93.75,4907.78,One year,No,4,Credit card (automatic),0
CUST_07697,50,73.13,3979.67,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07698,11,37.97,450.7,Two year,Fiber optic,2,Mailed check,0
CUST_07699,28,63.4,1688.96,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_07700,16,59.95,884.94,One year,Fiber optic,2,Credit card (automatic),0
CUST_07701,69,71.37,4780.28,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_07702,72,73.85,5348.43,Month-to-month,No,0,Electronic check,0
CUST_07703,25,46.04,1258.76,One year,DSL,1,Bank transfer (automatic),0
CUST_07704,30,31.34,947.04,One year,DSL,2,Mailed check,0
CUST_07705,50,68.96,3310.93,Month-to-month,No,0,Electronic check,0
CUST_07706,11,53.73,597.63,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_07707,41,69.14,2472.1,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_07708,16,48.05,777.61,Month-to-month,DSL,1,Mailed check,1
CUST_07709,38,67.68,2585.49,Month-to-month,No,0,Electronic check,0
CUST_07710,53,66.2,3603.58,One year,Fiber optic,0,Credit card (automatic),0
CUST_07711,54,53.84,3225.25,Month-to-month,No,1,Credit card (automatic),0
CUST_07712,9,33.75,310.03,One year,Fiber optic,0,Mailed check,0
CUST_07713,21,75.42,1613.47,Month-to-month,No,4,Credit card (automatic),1
CUST_07714,26,59.13,1620.53,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_07715,53,62.94,3806.58,Month-to-month,Fiber optic,0,Electronic check,1
CUST_07716,24,53.61,1373.8,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_07717,34,61.33,1894.77,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_07718,17,49.51,824.92,Two year,Fiber optic,3,Bank transfer (automatic),0
CUST_07719,25,50.93,1133.74,One year,DSL,1,Electronic check,0
CUST_07720,35,58.19,1751.38,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_07721,16,49.68,870.97,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_07722,8,29.6,226.56,Two year,DSL,2,Bank transfer (automatic),0
CUST_07723,11,46.76,478.32,Month-to-month,Fiber optic,2,Electronic check,1
CUST_07724,33,66.33,2179.02,Month-to-month,DSL,1,Electronic check,0
CUST_07725,12,37.46,409.68,Two year,DSL,0,Credit card (automatic),0
CUST_07726,3,34.89,90.46,Month-to-month,Fiber optic,1,Mailed check,1
CUST_07727,61,74.64,4783.82,Month-to-month,DSL,0,Credit card (automatic),1
